,Unnamed: 0,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventId,eventPeriod,eventTime,teamId,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min,relative_real_x,relative_real_y,real_x,real_y,passDistance,passAngle,Angle,Distance,teamName
1153,1153,Pass,Successful,False,False,False,,,,,41258278,FIRST_HALF,1897562,10757,210311.0,0.819578,0.65662,41258279.0,210303.0,0.697997,0.613856,,,Nicolo,Barella,1897.562,31.62603333333333,47.463796,64.45487999999999,55.731304,68.9451,9.408175390502883,208.50711499406324,Backward,short,Italy
1270,1270,Pass,Unsuccessful,False,False,False,,,,,41258279,FIRST_HALF,1898404,10757,210303.0,0.697997,0.613856,41258280.0,210305.0,0.657566,0.857163,,,Jorginho,,1898.404,31.640066666666662,44.714487999999996,90.002115,47.463796,64.45487999999999,25.694744805584076,96.14234079468173,Side,middle,Italy
1682,1682,Pass,Unsuccessful,False,False,False,,,,,41257253,FIRST_HALF,2012062,10758,210324.0,0.479031,0.170228,41257254.0,210326.0,0.680349,0.618282,,,Jiri,Pavlenka,2012.062,33.53436666666666,46.263732,64.91961,32.574107999999995,17.873939999999997,48.99694756829528,73.7757518750505,Side,long,Czech
1272,1272,Pass,Successful,False,False,False,,,,,41258333,FIRST_HALF,2016244,10757,210303.0,0.281492,0.436887,41258334.0,210304.0,0.251006,0.473084,,,Jorginho,,2016.244,33.60406666666667,17.068408,49.67382,19.141456,45.873135000000005,4.329287987594375,118.609844943175,Side,short,Italy
728,728,Pass,Successful,False,False,False,,,,,41258334,FIRST_HALF,2017304,10757,210304.0,0.251006,0.473084,41258335.0,210305.0,0.300367,0.530355,,,Lorenzo,Insigne,2017.304,33.62173333333333,20.424955999999998,55.687275,17.068408,49.67382,6.886802996552826,60.8309262472053,Side,short,Italy
539,539,Pass,Unsuccessful,False,False,False,,,,,41258335,FIRST_HALF,2018300,10757,210305.0,0.300367,0.530355,41258336.0,210304.0,0.338033,0.507915,,,Ciro,Immobile,2018.3,33.638333333333335,22.986244,53.331075,20.424955999999998,55.687275,3.480211869835515,317.3881849788559,Forward,short,Italy
1014,1014,Pass,Successful,False,False,False,,,,,41257298,FIRST_HALF,2021659,10758,210326.0,0.69747,0.579378,41257299.0,210328.0,0.974029,0.678876,,,Michael,Krmencik,2021.659,33.694316666666666,66.23397200000001,71.28198,47.42796,60.834689999999995,21.513064767444096,29.053452960983066,Forward,middle,Czech
1868,1868,Pass,Successful,False,False,False,,,,,41257317,FIRST_HALF,2025482,10758,210328.0,0.961297,0.667464,41257318.0,210327.0,0.81017,0.647216,,,Jakub,Jankto,2025.482,33.75803333333333,55.091559999999994,67.95768,65.368196,70.08372,10.494250500064123,191.68851078597066,Backward,short,Czech
1276,1276,Pass,Successful,False,False,False,,,,,41258365,FIRST_HALF,2028239,10757,210303.0,0.132619,0.342653,41258366.0,210304.0,0.021943,0.369596,,,Jorginho,,2028.239,33.803983333333335,1.492124,38.807579999999994,9.018092,35.978564999999996,8.04011941498688,159.3987352320005,Backward,short,Italy
732,732,Pass,Successful,False,False,False,,,,,41258373,FIRST_HALF,2034528,10757,210304.0,0.152856,0.626539,41258374.0,210305.0,0.307451,0.667077,,,Lorenzo,Insigne,2034.528,33.9088,20.906668,70.043085,10.394207999999999,65.78659499999999,11.341495596776472,22.04300141438108,Forward,short,Italy
543,543,Pass,Successful,False,False,False,,,,,41258383,FIRST_HALF,2035631,10757,210305.0,0.319362,0.660897,41258384.0,210303.0,0.258774,0.585436,,,Ciro,Immobile,2035.631,33.92718333333333,17.596632,61.47078,21.716616,69.394185,8.930543933841932,242.5266305243698,Side,short,Italy
1277,1277,Pass,Successful,False,False,False,,,,,41258384,FIRST_HALF,2036617,10757,210303.0,0.258774,0.585436,41258385.0,210304.0,0.126036,0.723537,,,Jorginho,,2036.617,33.943616666666664,8.570448,75.971385,17.596632,61.47078,17.08038474296996,121.90100334009884,Backward,middle,Italy
734,734,Pass,Successful,False,False,False,,,,,41258389,FIRST_HALF,2039970,10757,210304.0,0.124373,0.723301,41258390.0,210303.0,0.24101,0.633905,,,Lorenzo,Insigne,2039.97,33.9995,16.38868,66.56002500000001,8.457364,75.94660499999999,12.288761434264059,310.1965844739987,Forward,short,Italy
1280,1280,Pass,Successful,False,False,False,,,,,41258395,FIRST_HALF,2043610,10757,210303.0,0.26758,0.640414,41258396.0,210301.0,0.162688,0.64412,,,Jorginho,,2043.61,34.06016666666667,11.062784,67.6326,18.195439999999998,67.24347,7.143262823894691,176.87726055898747,Backward,short,Italy
1386,1386,Pass,Successful,False,False,False,,,,,41258399,FIRST_HALF,2045091,10757,210301.0,0.155125,0.646942,41258400.0,210304.0,0.0584804,0.787996,,,Manuel,Locatelli,2045.091,34.08485,3.9766672,82.73958,10.5485,67.92891,16.20323832448489,113.9279554092708,Side,middle,Italy
736,736,Pass,Successful,False,False,False,,,,,41258408,FIRST_HALF,2049324,10757,210304.0,0.196952,0.864824,41258409.0,210310.0,0.337323,0.9804,,,Lorenzo,Insigne,2049.324,34.1554,22.937963999999997,102.94200000000001,13.392736,90.80652,15.43960013738646,51.8129864878066,Forward,middle,Italy
2178,2178,Pass,Unsuccessful,True,False,False,,,,,41258409,FIRST_HALF,2051332,10757,210310.0,0.337323,0.9804,41258410.0,,0.379549,0.969324,,,Domenico,Berardi,2051.332,34.18886666666666,25.809332,101.77902,22.937963999999997,102.94200000000001,3.0979471705992716,337.9507504121892,Forward,short,Italy
2180,2180,Pass,Successful,True,False,False,,,,,41258465,FIRST_HALF,2087162,10757,210310.0,0.0,1.0,41258466.0,210308.0,0.485706,0.872638,,,Domenico,Berardi,2087.162,34.78603333333333,33.028008,91.62699,0.0,105.0,35.632663511280825,337.9570202869562,Forward,long,Italy
1926,1926,Pass,Unsuccessful,False,False,False,,,,,41258466,FIRST_HALF,2088974,10757,210308.0,0.485706,0.872638,41258467.0,,0.585111,0.975772,,,Giorgio,Chiellini,2088.974,34.81623333333334,39.787548,102.45606,33.028008,91.62699,12.765584125941896,58.02745843177206,Forward,short,Italy
2059,2059,Pass,Successful,False,False,False,,,,,41258477,FIRST_HALF,2102579,10757,210306.0,1.0,0.545338,41258478.0,210303.0,0.937794,0.43249,,,Alessandro,Florenzi,2102.579,35.04298333333334,63.769992,45.411449999999995,68.0,57.26049,12.581443343339588,250.35386126400562,Side,short,Italy
1282,1282,Pass,Successful,False,False,False,,,,,41258488,FIRST_HALF,2105536,10757,210303.0,0.873073,0.399829,41258489.0,210308.0,0.469744,0.280337,,,Jorginho,,2105.536,35.09226666666667,31.942592,29.435385,59.368964,41.982045,30.1599827294046,204.58253096048855,Backward,long,Italy
1929,1929,Pass,Successful,False,False,False,,,,,41258497,FIRST_HALF,2108809,10757,210308.0,0.401868,0.258088,41258498.0,210302.0,0.11062,0.352263,,,Giorgio,Chiellini,2108.809,35.14681666666667,7.5221599999999995,36.987615,27.327024,27.099239999999998,22.136228183661306,153.46749175435548,Backward,middle,Italy
630,630,Pass,Successful,False,False,False,,,,,41258501,FIRST_HALF,2111705,10757,210302.0,0.14384,0.36301,41258504.0,210301.0,0.278174,0.38847,,,Leonardo,Spinazzola,2111.705,35.19508333333333,18.915831999999998,40.78935,9.78112,38.11605,9.517851449405164,16.312267996056562,Forward,short,Italy
1388,1388,Pass,Successful,False,False,False,,,,,41258508,FIRST_HALF,2114238,10757,210301.0,0.279346,0.373421,41258509.0,210308.0,0.344652,0.270099,,,Manuel,Locatelli,2114.238,35.2373,23.436336,28.360394999999997,18.995528,39.209205,11.722519102520755,292.2610498838085,Side,short,Italy
1931,1931,Pass,Successful,False,False,False,,,,,41258521,FIRST_HALF,2116916,10757,210308.0,0.407425,0.300026,41258522.0,210309.0,0.584689,0.293589,,,Giorgio,Chiellini,2116.916,35.281933333333335,39.758852000000005,30.826845,27.7049,31.502730000000003,12.072886123521961,356.79069157070273,Forward,short,Italy
369,369,Pass,Successful,False,False,False,,,,,41258530,FIRST_HALF,2119048,10757,210309.0,0.5974,0.299919,41258531.0,210311.0,0.556656,0.380065,,,Leonardo,Bonucci,2119.048,35.31746666666666,37.852608000000004,39.906825,40.623200000000004,31.491495,8.859681655644517,108.22317494798011,Side,short,Italy
1154,1154,Pass,Successful,False,False,False,,,,,41258531,FIRST_HALF,2119958,10757,210311.0,0.556656,0.380065,41258532.0,210309.0,0.619413,0.290034,,,Nicolo,Barella,2119.958,35.332633333333334,42.120084,30.453570000000003,37.852608000000004,39.906825,10.371855258612166,294.2958096010267,Side,short,Italy
371,371,Pass,Unsuccessful,False,False,False,,,,,41258568,FIRST_HALF,2127710,10757,210309.0,0.599183,0.422338,41258569.0,,0.249068,0.735626,,,Leonardo,Bonucci,2127.71,35.46183333333333,16.936624000000002,77.24073,40.744444,44.34549,40.60676184836708,125.89501378892248,Backward,long,Italy
233,233,Pass,Successful,False,False,False,,,,,41257373,FIRST_HALF,2137840,10758,210330.0,0.660906,0.391366,41257374.0,210328.0,0.873623,0.393183,,,Vladimir,Coufal,2137.84,35.63066666666667,59.406364,41.284215,44.941608,41.09343,14.466014138516561,0.7556671867523619,Forward,short,Czech
1871,1871,Pass,Unsuccessful,False,False,False,,,,,41257383,FIRST_HALF,2142645,10758,210328.0,0.74467,0.308018,41257384.0,,0.584237,0.550776,,,Jakub,Jankto,2142.645,35.71075,39.728116,57.831480000000006,50.63756,32.34189,27.726073771041516,113.17073379236246,Side,middle,Czech
372,372,Pass,Unsuccessful,False,False,False,,,,,41258584,FIRST_HALF,2144219,10757,210309.0,0.425894,0.449888,41258585.0,,0.539333,0.686356,,,Leonardo,Bonucci,2144.219,35.736983333333335,36.674643999999994,72.06738,28.960791999999998,47.23824,25.99980203419834,72.74116265874562,Side,middle,Italy
1567,1567,Pass,Unsuccessful,False,False,False,,,,,41257391,FIRST_HALF,2146228,10758,210332.0,0.473729,0.317505,41257392.0,,0.317452,0.594069,,,Jakub,Brabec,2146.228,35.77046666666667,21.586736000000002,62.377244999999995,32.213572,33.338024999999995,30.92257980148642,110.09998356376184,Side,long,Czech
2062,2062,Pass,Successful,False,False,False,,,,,41258590,FIRST_HALF,2149743,10757,210306.0,0.655688,0.366326,41258591.0,210307.0,0.513295,0.163138,,,Alessandro,Florenzi,2149.743,35.82905,34.904059999999994,17.12949,44.586784,38.46423,23.429175720195026,245.58918376149686,Side,middle,Italy
1054,1054,Pass,Successful,False,False,False,,,,,41258592,FIRST_HALF,2153279,10757,210307.0,0.509431,0.183425,41258593.0,210309.0,0.57263,0.282593,,,Gianluigi,Donnarumma,2153.279,35.88798333333333,38.93884,29.672265,34.641307999999995,19.259625,11.264628403130928,67.57295325423638,Side,short,Italy
375,375,Pass,Successful,False,False,False,,,,,41258594,FIRST_HALF,2157157,10757,210309.0,0.569868,0.300796,41258595.0,210308.0,0.207178,0.327138,,,Leonardo,Bonucci,2157.157,35.95261666666667,14.088104,34.349489999999996,38.751024,31.58358,24.817531727681942,173.6011006228814,Backward,middle,Italy
1933,1933,Pass,Successful,False,False,False,,,,,41258604,FIRST_HALF,2163620,10757,210308.0,0.184401,0.514526,41258605.0,210302.0,0.09734,0.463088,,,Giorgio,Chiellini,2163.62,36.06033333333333,6.61912,48.62424,12.539268,54.02523000000001,8.01366615987989,222.37440371219645,Backward,short,Italy
632,632,Pass,Successful,False,False,False,,,,,41258608,FIRST_HALF,2166571,10757,210302.0,0.141745,0.447645,41258609.0,210309.0,0.480065,0.356533,,,Leonardo,Spinazzola,2166.571,36.10951666666666,32.644420000000004,37.435964999999996,9.638660000000002,47.002725,24.915615386243225,337.4204097766548,Forward,middle,Italy
377,377,Pass,Successful,False,False,False,,,,,41258613,FIRST_HALF,2170979,10757,210309.0,0.56844,0.351903,41258614.0,210307.0,0.453345,0.177398,,,Leonardo,Bonucci,2170.979,36.18298333333333,30.82746,18.62679,38.65392,36.949815,19.924525622514206,246.8708313385879,Side,middle,Italy
1056,1056,Pass,Successful,False,False,False,,,,,41258616,FIRST_HALF,2174060,10757,210307.0,0.449043,0.175646,41258617.0,210301.0,0.402944,0.279039,,,Gianluigi,Donnarumma,2174.06,36.23433333333333,27.400192,29.299094999999998,30.534924,18.44283,11.299780283795297,106.1060024572505,Side,short,Italy
1390,1390,Pass,Successful,False,False,False,,,,,41258624,FIRST_HALF,2177058,10757,210301.0,0.359277,0.290533,41258625.0,210304.0,0.268982,0.430513,,,Manuel,Locatelli,2177.058,36.2843,18.290776,45.203865,24.430836,30.505965,15.928860637647627,112.672773751872,Side,middle,Italy
174,174,Pass,Successful,False,False,False,,,,,41257413,FIRST_HALF,2179348,10758,210331.0,0.732409,0.568301,41257414.0,210328.0,0.827135,0.610687,,,Ondrej,Celustka,2179.348,36.32246666666666,56.24518,64.122135,49.803812,59.67160499999999,7.829331963349365,34.64173196965453,Forward,short,Czech
1874,1874,Pass,Successful,False,False,False,,,,,41257430,FIRST_HALF,2186804,10758,210328.0,0.718004,0.689853,41257431.0,210325.0,0.489751,0.769011,,,Jakub,Jankto,2186.804,36.44673333333333,33.303067999999996,80.746155,48.824272,72.434565,17.606541453042844,151.83099286522094,Backward,middle,Czech
883,883,Pass,Successful,False,False,False,,,,,41257431,FIRST_HALF,2187701,10758,210325.0,0.489751,0.769011,41257432.0,210334.0,0.508624,0.679503,,,Lukas,Masopust,2187.701,36.46168333333333,34.586431999999995,71.347815,33.303067999999996,80.746155,9.485558386942547,277.7757723996045,Side,short,Czech
38,38,Pass,Successful,False,False,False,,,,,41257438,FIRST_HALF,2190453,10758,210334.0,0.402687,0.690852,41257439.0,210329.0,0.324227,0.673711,,,Antonin,Barak,2190.453,36.50755,22.047435999999998,70.739655,27.382716000000002,72.53946,5.630675866752149,198.641324325043,Backward,short,Czech
98,98,Pass,Successful,False,False,False,,,,,41257439,FIRST_HALF,2191826,10758,210329.0,0.324227,0.673711,41257440.0,210331.0,0.668205,0.596029,,,Vladimir,Darida,2191.826,36.530433333333335,45.437940000000005,62.583045000000006,22.047435999999998,70.739655,24.77187849288213,340.7755912824933,Forward,middle,Czech
177,177,Pass,Successful,False,False,False,,,,,41257443,FIRST_HALF,2195547,10758,210331.0,0.71204,0.621382,41257444.0,210330.0,0.985531,0.765415,,,Ondrej,Celustka,2195.547,36.59245,67.016108,80.36857499999999,48.41872,65.24511,23.970440839266367,39.11813731295592,Forward,middle,Czech
235,235,Pass,Successful,False,False,False,,,,,41257446,FIRST_HALF,2197755,10758,210330.0,0.976225,0.775833,41257447.0,210328.0,0.833812,0.858491,,,Vladimir,Coufal,2197.755,36.62925,56.699216,90.141555,66.3833,81.462465,13.004156495027125,138.13260263218524,Backward,short,Czech
1876,1876,Pass,Successful,False,False,False,,,,,41257450,FIRST_HALF,2201182,10758,210328.0,0.805312,0.824129,41257451.0,210329.0,0.638164,0.771787,,,Jakub,Jankto,2201.182,36.686366666666665,43.395151999999996,81.037635,54.761216000000005,86.533545,12.625071785150226,205.8054749887414,Backward,short,Czech
101,101,Pass,Successful,False,False,False,,,,,41257458,FIRST_HALF,2203806,10758,210329.0,0.660744,0.732951,41257459.0,210332.0,0.537252,0.638062,,,Vladimir,Darida,2203.806,36.7301,36.533136,66.99651,44.930592,76.959855,13.03017693129917,229.87463778541922,Backward,short,Czech
1570,1570,Pass,Successful,False,False,False,,,,,41257464,FIRST_HALF,2206988,10758,210332.0,0.566552,0.622086,41257465.0,210330.0,0.919257,0.95866,,,Jakub,Brabec,2206.988,36.78313333333333,62.509476,100.6593,38.525535999999995,65.31903,42.71023368698069,55.83692810051741,Forward,long,Czech
236,236,Pass,Unsuccessful,True,False,False,,,,,41257465,FIRST_HALF,2209760,10758,210330.0,0.919257,0.95866,41257466.0,,0.860978,0.960096,,,Vladimir,Coufal,2209.76,36.82933333333334,58.546504,100.81008,62.509476,100.6593,3.965839341322843,177.8211068237631,Backward,short,Czech
1058,1058,Pass,Successful,False,False,False,,,,,41258679,FIRST_HALF,2224813,10757,210307.0,0.45723,0.14449,41258680.0,210301.0,0.411681,0.458104,,,Gianluigi,Donnarumma,2224.813,37.080216666666665,27.994308,48.10092,31.09164,15.17145,33.07481609924875,95.37340742179703,Side,long,Italy
1391,1391,Pass,Successful,False,False,False,,,,,41258680,FIRST_HALF,2227788,10757,210301.0,0.411681,0.458104,41258681.0,210305.0,0.489396,0.516741,,,Manuel,Locatelli,2227.788,37.1298,33.278928,54.257805,27.994308,48.10092,8.1138425821324,49.359620168015,Forward,short,Italy
544,544,Pass,Successful,False,False,False,,,,,41258681,FIRST_HALF,2228445,10757,210305.0,0.489396,0.516741,41258682.0,210311.0,0.677661,0.480185,,,Ciro,Immobile,2228.445,37.14075,46.080948,50.419425,33.278928,54.257805,13.365061806995131,343.3098961317456,Forward,short,Italy
1157,1157,Pass,Successful,False,False,False,,,,,41258688,FIRST_HALF,2230894,10757,210311.0,0.774978,0.546651,41258689.0,210310.0,0.910263,0.802234,,,Nicolo,Barella,2230.894,37.18156666666666,61.897884000000005,84.23457,52.698504,57.398355,28.369191527264665,71.07842763223755,Side,middle,Italy
2183,2183,Pass,Unsuccessful,True,False,False,,,,,41258695,FIRST_HALF,2235053,10757,210310.0,0.748272,0.884444,41258696.0,,0.509493,0.956279,,,Domenico,Berardi,2235.053,37.25088333333333,34.645523999999995,100.409295,50.882496,92.86662,17.90338531910681,155.08338577229597,Backward,middle,Italy
885,885,Pass,Unsuccessful,False,False,False,,,,,41257507,FIRST_HALF,2240711,10758,210325.0,0.0161126,0.204476,41257508.0,,0.201754,0.513014,,,Lukas,Masopust,2240.711,37.34518333333333,13.719272,53.86647,1.0956568,21.46998,34.76906994783972,68.71112875178903,Side,long,Czech
379,379,Pass,Successful,False,False,False,,,,,41258711,FIRST_HALF,2244766,10757,210309.0,0.800562,0.401626,41258712.0,210308.0,0.524747,0.446008,,,Leonardo,Bonucci,2244.766,37.41276666666667,35.682795999999996,46.83084,54.438216,42.17073,19.325692861796703,166.04643369276425,Backward,middle,Italy
1935,1935,Pass,Successful,False,False,False,,,,,41258713,FIRST_HALF,2248063,10757,210308.0,0.450395,0.485509,41258714.0,210302.0,0.205051,0.550861,,,Giorgio,Chiellini,2248.063,37.46771666666667,13.943468000000001,57.840405000000004,30.62686,50.978445,18.039458519236767,157.64239687379893,Backward,middle,Italy
635,635,Pass,Successful,False,False,False,,,,,41258723,FIRST_HALF,2250765,10757,210302.0,0.14485,0.558794,41258724.0,210308.0,0.318182,0.499245,,,Leonardo,Spinazzola,2250.765,37.51275,21.636376000000002,52.420725,9.8498,58.67337,13.34237397541386,332.05455616643894,Forward,short,Italy
1936,1936,Pass,Successful,False,False,False,,,,,41258724,FIRST_HALF,2252169,10757,210308.0,0.318182,0.499245,41258725.0,210302.0,0.124765,0.544184,,,Giorgio,Chiellini,2252.169,37.53615,8.48402,57.13932,21.636376000000002,52.420725,13.973174554293706,160.26382877995502,Backward,short,Italy
637,637,Pass,Successful,False,False,False,,,,,41258730,FIRST_HALF,2256144,10757,210302.0,0.209392,0.503049,41258731.0,210303.0,0.330796,0.544949,,,Leonardo,Spinazzola,2256.144,37.6024,22.494128,57.219645,14.238655999999999,52.820145,9.354593427444296,28.054012850719687,Forward,short,Italy
1284,1284,Pass,Successful,False,False,False,,,,,41258733,FIRST_HALF,2258502,10757,210303.0,0.378356,0.562404,41258734.0,210305.0,0.351628,0.642644,,,Jorginho,,2258.502,37.6417,23.910704,67.47762,25.728208000000002,59.052420000000005,8.619008981896698,102.17343365384153,Side,short,Italy
547,547,Pass,Successful,False,False,False,,,,,41258735,FIRST_HALF,2260569,10757,210305.0,0.361295,0.633179,41258736.0,210301.0,0.270231,0.63766,,,Ciro,Immobile,2260.569,37.67615,18.375708,66.9543,24.56806,66.483795,6.2102011438381775,175.65492211200024,Backward,short,Italy
1394,1394,Pass,Successful,False,False,False,,,,,41258738,FIRST_HALF,2262266,10757,210301.0,0.226644,0.641404,41258739.0,210304.0,0.0448752,0.734687,,,Manuel,Locatelli,2262.266,37.70443333333333,3.0515136,77.142135,15.411792,67.34742,15.770634865367072,141.60546932834995,Backward,middle,Italy
742,742,Pass,Successful,False,False,False,,,,,41258742,FIRST_HALF,2266168,10757,210304.0,0.0908136,0.757847,41258743.0,210301.0,0.117119,0.697087,,,Lorenzo,Insigne,2266.168,37.769466666666666,7.964092,73.194135,6.175324799999999,79.573935,6.625823430774162,285.66242464240895,Side,short,Italy
